"store","product","stock","receipt","sales","stockout"
2,3,2,2,4,0
2,5,21.8,30.1,36.4,0
2,1,63.1,117.4,99.7,0
2,2,13.8,49.7,47.4,0
3,4,0,62,63.6,1
3,3,0,2,5,1
3,5,3.8,5,6.7,1
3,1,35.3,94.4,80.2,1
3,2,9.6,44.1,35.3,1
4,4,1,54.4,55.4,1
4,3,0,4,4,1
4,5,0,15.2,22.2,1
4,1,18.8,54.5,98.6,1
4,2,0,35.8,35.8,1
1,4,16,82.4,80,1
1,3,6,8,8,0
1,5,0.5,8.9,28.8,1
1,1,198.4,210.7,95.4,0
1,2,92.8,126.7,42.3,0
2,4,30.4,95.2,87.4,1
2,3,7,7,2,0
2,5,28.9,53.5,46.4,0
2,1,79.4,126.3,110,1
2,2,12.2,60.3,61.9,0
3,4,0,62.6,63.6,1
3,3,2,5,3,0
3,5,0,11.8,15.6,1
3,1,60.9,104.1,79.9,1
3,2,12.6,40.1,39.5,1
4,4,101.8,158.6,58.6,0
4,3,8,11,3,0
4,5,32.4,44.9,12.5,1
4,1,143.7,211.2,87.7,1
4,2,2.5,46,44.7,0
1,4,4,92,104,1
1,3,8,3,1,0
1,5,4.6,43.1,39.5,1
1,1,79.4,80.4,95.1,1
1,2,4.8,47.4,51.4,1
2,4,33.6,109,105.8,1
2,3,4,7,10,0
2,5,6.1,59.7,84.5,1
2,1,54.4,118.8,143.8,1
2,2,3.6,53.2,61.8,1
3,4,36,111,77,1
3,3,1,5,6,0
3,5,14,35.6,21.6,1
3,1,85.7,101.4,77.4,1
3,2,7.1,25.7,31.2,1
4,4,0.8,0,102,1
4,3,0,0,8,1
4,5,1,0,31.4,1
4,1,61.3,0,82.4,1
4,2,1.2,32.4,33.7,1
1,4,10.4,95,88.6,1
1,3,9,3,2,0
1,5,15.5,40.9,30,0
1,1,64.4,65.3,81,0
1,2,6.8,42,40,1
2,4,43.2,104,94.4,1
2,3,6,5,3,0
2,5,17.3,44.8,34.1,1
2,1,14.2,75.9,116.8,1
2,2,1.3,56.5,58.8,1
3,4,40.4,89.8,85.4,0
3,3,0,3,4,1
3,5,28.1,37.3,23.2,1
3,1,97.8,111.6,99.5,1
3,2,4.4,23.2,25.9,1
4,4,1.8,109.6,111.6,0
4,3,0,0,0,1
4,5,0.5,24.5,25.5,1
4,1,104.4,114.6,72.2,1
4,2,1.2,6.7,6.7,1
1,4,17.6,98.2,91.8,1
1,3,7,1,3,0
1,5,10.6,36.1,41,1
1,1,79,100.4,85.8,1
1,2,16.5,53.9,44.2,1
2,4,75,128,99.2,0
2,3,5,7,8,0
2,5,23,48.3,42.6,1
2,1,12.7,112.7,114.9,1
2,2,5.8,60.9,56.4,1
3,4,44.2,91.6,89.8,0
3,3,0,3,3,1
3,5,4.5,7.7,31.3,1
3,1,16.7,11.2,94.4,1
3,2,1.6,29,31.8,1
4,4,7.8,101.8,95.8,0
4,3,0,3,3,1
4,5,0.8,28.7,28.4,1
4,1,68.1,39.9,76.9,0
4,2,1.2,27.3,27.3,1
1,4,28,93.6,83.2,1
1,3,3,-1,3,0
1,5,30.3,41,21.3,0
1,1,2.4,1.3,79.3,1
1,2,14.8,43.6,45.3,0
2,4,68,105,113,1
2,3,3,5,7,0
2,5,39.4,54.2,39.8,1
2,1,9.4,99.5,106.3,1
2,2,6.3,53.7,53.2,1
3,4,59.2,93,79,0
3,3,0,5,5,1
3,5,2.8,21.1,23.8,1
3,1,7.1,88.7,98.3,1
3,2,1.2,22.8,23.2,1
4,4,107.6,207.2,109.2,0
4,3,7,11,4,0
4,5,44.7,72.6,28.7,1
4,1,132.9,139.1,74.3,0
4,2,68.3,98.9,31.8,0
1,4,26.4,84,85.6,1
1,3,0,2,5,1
1,5,25.1,29.9,35.1,1
1,1,2.9,93.5,93,1
1,2,5.8,30.7,39.7,1
2,4,80,117,109.8,1
2,3,5,7,6,0
2,5,48.2,45.4,36.6,1
2,1,23.4,144.1,130.1,1
2,2,19.2,77.7,64.8,1
3,4,16.8,61.8,106.2,1
3,3,3,6,3,0
3,5,7.5,26.8,22.1,1
3,1,33,113.5,90.4,1
3,2,3,39.3,37.5,1
4,4,0,-1.6,106.8,1
4,3,5,0,2,0
4,5,9,0,35.7,1
4,1,47.1,-0.8,85,0
4,2,8.9,-1.2,58.2,1
1,4,49.2,124,102.2,0
1,3,1,7,6,0
1,5,33,45,37.1,1
1,1,30.7,95.3,67.5,0
1,2,1.8,40,44,1
2,4,62.4,120,137.6,1
2,3,9,11,7,0
2,5,50.8,52.7,50.1,0
2,1,20,103.2,107.3,1
2,2,25.2,68.8,62.8,1
3,4,22.4,104.8,99.2,1
3,3,6,7,4,0
3,5,8.3,27.7,27.4,1
3,1,64.5,102.5,71,1
3,2,25.1,82.1,60.8,0
4,4,18.6,120.8,107.2,0
4,3,9,8,4,0
4,5,20,39,28,1
4,1,81.6,91.6,57.1,1
4,2,21.6,59.6,46.9,1
1,4,61.2,135,123,0
1,3,1,8,8,0
1,5,4.5,11.5,40,1
1,1,39.4,106.8,98.1,0
1,2,1.8,53.8,53.8,1
2,4,97.4,202.4,167.4,0
2,3,6,12,15,0
2,5,25.4,10.7,37.1,0
2,1,57.1,137,99.9,1
2,2,45.3,97.1,77,1
3,4,19.4,126.2,130.2,0
3,3,2,9,13,0
3,5,13,28,23.8,1
3,1,82.3,109.9,92.1,1
3,2,33.5,85.7,77.3,1
4,4,6.4,153.4,166.6,1
4,3,0,1,10,1
4,5,16.5,29,32.5,1
4,1,95.1,101,88.2,1
4,2,26.7,85.6,80.5,1
1,4,8.2,130,184,0
1,3,0,8,9,1
1,5,5,43.6,43.1,1
1,1,4,102.4,139.2,1
1,2,0.9,79,79.9,1
2,4,29.8,193,261.6,0
2,3,1,6,11,0
2,5,18.5,61.5,68.4,0
2,1,54.6,141.6,146.9,1
2,2,16.2,99.6,128.7,1
3,4,0,100,120.2,1
3,3,0,2,4,1
3,5,2,32,43.5,1
3,1,30.9,57.1,109.9,1
3,2,3.6,40.3,70.2,1
4,4,0,169,182.4,1
4,3,0,3,3,1
4,5,0.8,17.9,34.6,1
4,1,61.2,82.1,116,1
4,2,6.6,79.2,100.1,1
1,4,2,113.6,120.8,1
1,3,0,8,8,1
1,5,10.2,41.1,35.9,1
1,1,11.3,91.6,84.3,1
1,2,39.5,98.6,60,1
2,4,24.8,152.4,157.4,1
2,3,1,8,8,0
2,5,11.3,33.2,40.9,1
2,1,25.9,100.2,128.9,1
2,2,24,94.6,86.8,1
3,4,4,132.8,129.8,1
3,3,0,6,6,1
3,5,2.1,33.5,33.4,1
3,1,13.4,85.4,104.3,1
3,2,15.6,78.8,67.7,1
4,4,198.8,357.4,158.6,0
4,3,8,15,7,0
4,5,36.2,66.8,31.4,0
4,1,121.5,184.4,124.1,1
4,2,116.8,192.3,82.1,1
1,4,15.6,153,139.4,0
1,3,0,6,6,1
1,5,30.6,42.4,22,1
1,1,48.3,99,62,1
1,2,76.9,87.8,50.4,1
2,4,43,204,188.8,0
2,3,1,12,12,0
2,5,35.8,58.1,33.6,1
2,1,26.1,108.4,111,1
2,2,34.2,100.3,90.1,1
3,4,26.2,155.4,140.2,0
3,3,0,6,7,1
3,5,4.1,31.9,29.9,1
3,1,0,53.2,66.6,1
3,2,26,82.4,73.6,1
4,4,13.2,0,188.6,0
4,3,0,0,8,1
4,5,0.8,0,35.4,1
4,1,24.1,0,97.4,1
4,2,21.9,0,94.9,1
1,4,26,135,124.6,0
1,3,1,9,8,0
1,5,57.8,50.2,23,0
1,1,93.5,119.1,73.9,1
1,2,62.7,57.6,71.8,1
2,4,50.6,184,178.4,0
2,3,1,13,13,0
2,5,55.3,54.3,34.8,0
2,1,59.9,140,106.9,1
2,2,66.2,110.3,78.3,1
3,4,52.4,151,125.8,0
3,3,0,8,8,1
3,5,16.3,36.1,23.9,0
3,1,20.6,105.2,84.6,1
3,2,40.5,75.7,61.2,1
4,4,278.6,427,162.6,0
4,3,4,8,4,0
4,5,48.8,77.7,29.7,0
4,1,175.9,221.9,70.8,1
4,2,113.7,159.7,67.9,1
1,4,108.6,195.6,114,0
1,3,10,13,4,0
1,5,66.7,32.9,24.5,0
1,1,109.3,93.5,79.1,1
1,2,62.7,54,57.2,1
2,4,111.8,231,174.8,0
2,3,4,18,15,0
2,5,70.4,50.8,35.7,0
2,1,73.3,131.3,119.3,1
2,2,106.1,126.4,86.5,1
3,4,117.2,191.8,127,0
3,3,8,15,7,0
3,5,0.8,17.2,32.7,1
3,1,50.7,114.6,84.5,1
3,2,61.1,81.4,62,1
4,4,114.4,-4,162.2,0
4,3,0,0,4,1
4,5,21,0,27.8,0
4,1,111.4,-0.7,64.5,1
4,2,43.5,0,70.2,1
1,4,112.2,99.4,95.8,0
1,3,12,10,8,0
1,5,42.2,16.4,40.9,0
1,1,105.7,63.6,67.9,1
1,2,35.7,11.7,38.7,1
2,4,123,133.4,122.2,0
2,3,10,10,4,0
2,5,66.6,38.6,42.9,1
2,1,85.6,125.4,114.5,0
2,2,97.2,44.4,54.5,1
3,4,78.2,73.6,115.4,0
3,3,1,3,10,0
3,5,0.8,31.8,33.3,1
3,1,84.1,126.4,93,1
3,2,38.7,25.3,48.5,1
4,4,95.8,78.2,96.8,0
4,3,4,8,4,0
4,5,22.5,34.7,33.2,0
4,1,83.4,50.7,79.4,1
4,2,46.8,34.8,31.5,1
1,4,65.2,60,107,0
1,3,5,6,13,0
1,5,36.7,33.9,39.4,0
1,1,99.8,84,89.9,1
1,2,9.3,11.1,38.7,1
2,4,156.6,145.6,112,0
2,3,6,12,16,0
2,5,42.7,27.7,51.6,0
2,1,96.3,128,118,1
2,2,42.9,-1.2,53.1,1
3,4,58,79,103.2,0
3,3,4,7,4,0
3,5,9.1,34.5,26.2,1
3,1,44.1,35.5,76.2,1
3,2,18.9,16.8,39,1
4,4,96.8,119,118,0
4,3,4,8,8,0
4,5,10.9,34.6,46.2,1
4,1,76.3,90.1,97.9,1
4,2,21.6,18.9,44.1,1
1,4,28.8,60,98.2,1
1,3,8,11,9,0
1,5,25.7,24.9,35.9,1
1,1,92.4,87.7,96.5,1
1,2,1.2,32.7,40.8,1
2,4,126,87.6,120,0
2,3,9,10,7,0
2,5,8.1,24.3,60.4,1
2,1,84.6,109.7,128.4,1
2,2,23.1,35.1,54.9,1
3,4,70.6,96.8,84.2,0
3,3,14,12,2,0
3,5,14.3,40.1,35.4,1
3,1,70.5,102,75.6,1
3,2,2.7,12.8,29,1
4,4,41.8,85.6,140.6,0
4,3,8,11,8,0
4,5,5.8,38.2,43.3,1
4,1,91,118.6,105.3,1
4,2,1.2,12.8,34.4,1
1,4,45.4,77.8,61.2,0
1,3,7,8,9,0
1,5,52.3,49.4,22.8,0
1,1,109.4,70.1,53.1,1
1,2,28.1,59.2,32.3,0
2,4,111.6,64.4,80.8,0
2,3,17,10,2,0
2,5,28.8,54.6,34.9,1
2,1,94.6,108.4,99.8,1
2,2,34.5,56.2,44.8,1
3,4,57.8,69.4,85,0
3,3,19,11,6,0
3,5,31.8,49.4,32.9,1
3,1,49.4,66.9,88.7,1
3,2,6.6,38,35.3,1
4,4,18.8,73.8,97.8,0
4,3,3,0,5,0
4,5,22.8,39.9,22.9,1
4,1,54.2,33.4,70.9,1
4,2,14.4,43.4,30.2,1
1,4,87.6,106.8,64.6,0
1,3,10,8,5,0
1,5,64.6,31.5,19.2,0
1,1,132,75.9,53.3,1
1,2,39.5,42,30.6,0
2,4,134.2,111,88.4,0
2,3,17,4,4,0
2,5,48.5,54,34.3,0
2,1,101.7,125.4,118.3,0
2,2,40.2,57,52.1,1
3,4,99.4,99.6,59,0
3,3,15,0,4,0
3,5,49.4,45.9,28.8,1
3,1,92.1,103.8,61.1,1
3,2,23.7,43.2,26.1,1
4,4,68,126,78.6,0
4,3,6,8,5,0
4,5,29.3,40.6,35.2,1
4,1,88.1,103.9,70,0
4,2,32.1,54.6,36.9,1
1,4,144.8,106,50.8,0
1,3,22.3,16.3,4,0
1,5,51.9,20.8,34,0
1,1,79.9,4.3,57.1,1
1,2,73.4,54.3,20.4,0
2,4,161.6,133,105.6,0
2,3,14.1,5.1,8,0
2,5,77.4,59.6,30.7,0
2,1,51.5,41.7,91.9,0
2,2,45.3,47.6,42.5,1
3,4,113.4,95,82,0
3,3,12,0,3,0
3,5,23,4.3,31.2,1
3,1,43.7,32.1,80.5,1
3,2,32.4,43.9,35.2,1
4,4,131,135.6,73.6,0
4,3,8.1,9.1,7,0
4,5,53.6,46.4,22.1,0
4,1,63.1,50.4,75.4,0
4,2,45.9,41.9,28.1,1
1,4,135,55.6,68.4,0
1,3,21.2,3,4.1,0
1,5,27.3,4,29.6,0
1,1,74.8,44,49.1,1
1,2,69.1,21.2,25.5,0
2,4,151,77,88.6,0
2,3,17.2,7.1,4,0
2,5,47.3,6.6,36.7,1
2,1,18,64.9,99.1,1
2,2,26.1,43.2,62.4,1
3,4,78.8,74.2,111.8,0
3,3,13,3.1,2.1,1
3,5,20.1,20.6,23.5,1
3,1,38.7,75.9,80.9,1
3,2,38.7,37.8,31.5,1
4,4,162,100.6,69.6,0
4,3,4,3,7.1,1
4,5,23.5,0,30.1,1
4,1,43.4,44.7,64.4,1
4,2,32.7,19.2,32.4,1
1,4,122.8,119.2,131.4,0
1,3,18,2,5.2,1
1,5,11.2,21,38.1,1
1,1,103.1,91.8,63.5,0
1,2,49.9,24.8,44,0
2,4,108.2,134,180.2,0
2,3,11,2,8.2,1
2,5,47.7,44.9,45.5,0
2,1,34.3,122.8,106.5,1
2,2,10.5,57.1,75.9,1
3,4,80.4,118.4,116.8,0
3,3,12,-1,2,1
3,5,19.8,29.1,29.9,0
3,1,17.5,31.1,52.3,1
3,2,12.6,19.6,45.7,1
4,4,120.6,131.8,176.2,0
4,3,0,3,7,1
4,5,14.3,24.6,33.8,1
4,1,65.6,99.7,78.2,1
4,2,28.8,35.1,39,1
1,4,12.8,-5.8,104.2,0
1,3,16,8,10,1
1,5,6,21.7,26.9,1
1,1,120.3,85.6,68.4,0
1,2,22.8,13,40.9,1
2,4,38.6,34.8,105.4,0
2,3,9,10,12,1
2,5,19.5,19.7,48.4,0
2,1,81.9,142.9,96,0
2,2,0,53.2,66.5,1
3,4,11.4,27.6,98.6,0
3,3,3,-5,4,1
3,5,0.8,7.8,26.8,1
3,1,49.9,108.5,76.1,1
3,2,11.4,44.8,47.2,1
4,4,19.2,29.8,137,0
4,3,0,8,8,1
4,5,0.5,8.2,24.1,1
4,1,108.1,113.4,71.7,1
4,2,36.3,51.5,46.8,1
1,4,76,196.8,134.6,0
1,3,10.2,3.3,9.1,0
1,5,0,10.8,17.9,1
1,1,104.1,66.3,82.5,1
1,2,26.7,47.3,43.4,1
2,4,68.8,218.6,189.4,0
2,3,3,5.5,11.5,1
2,5,10.1,23.7,33.1,1
2,1,85.5,134.2,131.3,1
2,2,30.6,97.4,66.8,1
3,4,57.6,153,106.8,0
3,3,0,2.3,5.3,1
3,5,1.6,13.1,12.3,1
3,1,63,96.3,83.2,1
3,2,21.3,50.6,40.7,1
4,4,38.2,220,201,0
4,3,0,9.1,9.1,1
4,5,0,9.9,10.4,1
4,1,55.3,42.7,96.2,1
4,2,29.7,38.1,44.7,1
1,4,91,137.2,122.2,0
1,3,3,2.2,9.4,1
1,5,0,4,4,1
1,1,51.7,12.3,64.7,0
1,2,44.9,50.1,31.9,0
2,4,103.8,208,174,0
2,3,7.2,11.3,7.1,0
2,5,6.5,16.8,20.4,1
2,1,67.9,82.6,101.6,1
2,2,64.4,85.7,53.9,0
3,4,99.8,154.8,114.6,0
3,3,1,7,6,1
3,5,0,3,4.6,1
3,1,20.8,35.1,77.3,1
3,2,29.4,42.6,34.5,1
4,4,251.6,373.4,162,0
4,3,14.1,27.1,13,0
4,5,14.8,26.5,11.7,1
4,1,76.4,107.2,86.8,0
4,2,71.1,94.1,52.7,0
1,4,137,146,101,0
1,3,10,11,4,1
1,5,0,20.6,20.6,1
1,1,49.9,60.2,62.7,1
1,2,49,40.8,36.7,0
2,4,115.6,195.6,183.8,0
2,3,9.4,16.4,14.2,0
2,5,4.5,15,17,1
2,1,5.6,57.1,119.4,1
2,2,52.4,50.4,62.4,1
3,4,134.8,154.6,124.6,0
3,3,7,7,1,1
3,5,1.8,14.5,12.7,1
3,1,37.9,102.7,87,1
3,2,36.9,51.2,43.7,1
4,4,127.2,-1,124.4,0
4,3,21,14,7.1,1
4,5,14.5,14.5,14.8,1
4,1,90.1,90.1,76.4,0
4,2,33.6,11.6,49.1,0
1,4,171.8,125,92,0
1,3,9,10,11,1
1,5,8.6,24.5,15.9,1
1,1,15.6,37.8,72.8,1
1,2,24.8,9.5,34.6,1
2,4,149.8,199,164.8,0
2,3,5.2,8,12.2,0
2,5,4.5,21.2,21.2,1
2,1,49.3,135.5,93.2,1
2,2,33.6,46.4,65.2,0
3,4,156.6,109,88.2,0
3,3,15.1,9.1,1,0
3,5,4.6,14.4,11.6,1
3,1,75.8,104.7,68.9,1
3,2,34.9,24,26,0
4,4,152,186,161.2,0
4,3,9,0,12,1
4,5,0.8,0,13.7,1
4,1,13.1,0,77.7,1
4,2,23.4,24,34.2,1
1,4,171.2,81,82.6,0
1,3,8.1,8.3,9.2,0
1,5,26.8,27,8.8,1
1,1,46.3,79.2,48.5,1
1,2,16.8,29.8,37.8,1
2,4,189.6,170.6,132.8,0
2,3,5,12,12.2,1
2,5,4.5,21.4,21.4,1
2,1,83,131.8,98.8,1
2,2,15.6,33.9,51.9,1
3,4,148,101.6,111.2,0
3,3,14,6.2,7.3,1
3,5,0,4.4,9,1
3,1,65.7,60.6,70.7,1
3,2,9.7,14.3,39.5,1
4,4,173,160.4,139.4,0
4,3,18.1,15.1,6,0
4,5,0,13.9,14.7,1
4,1,44.8,91.4,59.7,1
4,2,16.8,33.2,39.8,1
1,4,144,34,61.2,0
1,3,7.4,9.3,10,0
1,5,33.8,23.3,16.3,0
1,1,73.1,87.2,60.4,0
1,2,20.4,47.2,43.6,1
2,4,191.4,103.6,101.8,0
2,3,11.3,15.3,9,0
2,5,8.5,26.4,22.4,1
2,1,101.9,118,99.1,1
2,2,21.8,79,72.8,0
3,4,120.2,34.6,62.4,0
3,3,13.2,2.2,3,0
3,5,6.5,15.6,9.1,1
3,1,111.6,102.9,58.4,1
3,2,15.2,57.9,52.4,1
4,4,240.4,121.8,54.4,0
4,3,27.2,15.2,6.1,0
4,5,20.3,35.2,14.9,1
4,1,152.7,167.8,59.9,0
4,2,82.4,118.3,52.7,0
1,4,84,76.4,137.4,1
1,3,6.3,14.2,15.3,0
1,5,3,15,45.8,1
1,1,29.9,72.7,117.3,1
1,2,0.8,32.4,54,1
2,4,185.8,146,151.6,0
2,3,19.5,16.2,8,0
2,5,4.5,27.6,31.6,1
2,1,46.8,94.5,149.6,1
2,2,11.4,99.3,109.7,1
3,4,24.6,29,125.6,0
3,3,3.3,2.2,12.1,1
3,5,0,17.2,23.7,1
3,1,60.9,42.2,94.3,1
3,2,0.8,39.6,54,1
4,4,91.2,18.4,167.6,0
4,3,20,12,19.2,1
4,5,27.2,27.2,20.3,0
4,1,115.9,105.4,145.7,1
4,2,92.8,85.7,78.5,0
1,4,0,5.8,89.8,1
1,3,5.2,16.2,17.3,0
1,5,0,17.3,20.3,1
1,1,1.4,72.4,100.9,1
1,2,0,53.5,54.3,1
2,4,56.4,7,136.4,0
2,3,18.4,17.2,18.3,0
2,5,5.3,38.9,38.1,1
2,1,75.5,136.2,107.5,1
2,2,0,89.4,102,1
3,4,0,12.6,37.2,1
3,3,2.2,8.2,9.3,1
3,5,1.6,19.8,18.2,1
3,1,80.9,101.1,81.1,1
3,2,-0.8,55.5,57.1,1
4,4,2,0,92.2,1
4,3,5,0,15,1
4,5,1,0,26.2,1
4,1,11.2,0,106.2,1
4,2,0,0,92.8,1
1,4,0,10.4,10.4,1
1,3,6.1,13,12.1,0
1,5,18,33.4,15.4,1
1,1,49,104.7,57.1,1
1,2,0,27.7,27.7,1
2,4,33.6,46.8,71.6,1
2,3,21.4,14,11,0
2,5,11.1,37.5,32.8,1
2,1,118.5,142.3,99.3,1
2,2,19.6,108.9,89.3,1
3,4,16.4,87.6,72.2,0
3,3,0,6,8.2,1
3,5,4.6,14,12.1,1
3,1,14.5,28.6,95.7,1
3,2,15.4,77.6,61.4,1
4,4,0,30.6,33.4,1
4,3,10,13.1,8.1,1
4,5,2,23.6,23.6,1
4,1,0,108.3,120.2,1
4,2,16.9,76.9,61.6,1
1,4,38.8,121.6,85.4,0
1,3,11.5,10.4,5,0
1,5,33.6,37.5,21.9,1
1,1,114.2,119.7,54.5,0
1,2,26,75.2,49.2,1
2,4,80.4,150.2,103.4,0
2,3,14,0.7,8.1,1
2,5,2.2,32.1,41,1
2,1,97.7,66.5,86.6,0
2,2,43.2,104.4,80.8,0
3,4,52.8,108.6,72.2,0
3,3,1,7,6,1
3,5,13.8,23.5,14.3,0
3,1,49.6,101.9,66.8,0
3,2,24,80,71.4,1
4,4,174,248.2,74.2,0
4,3,34.1,28.2,4.1,0
4,5,27.6,47.4,21.8,1
4,1,69,194,126.5,0
4,2,128.7,170.7,58.9,0
1,4,199.6,212.2,51.4,0
1,3,35.6,29.2,5.1,0
1,5,68.6,49.2,14.2,1
1,1,158,102.7,59.6,0
1,2,130.4,145,40.6,0
2,4,126.2,116.2,70.4,0
2,3,16.1,15.2,13.1,0
2,5,20.9,42.7,24.2,1
2,1,136.6,138.3,100.8,1
2,2,77.2,108.1,72.9,0
3,4,136.8,148.8,66.8,0
3,3,11.2,19.4,9.2,0
3,5,29.5,37.4,21.7,1
3,1,183.1,215,82.2,0
3,2,108.3,141.2,56.9,0
4,4,247.8,153.8,80,0
4,3,29.1,3.1,8.1,0
4,5,32.8,25.8,20.6,1
4,1,117.5,112.8,64.3,0
4,2,185.9,106.4,49.2,0
1,4,151.2,0,48.4,0
1,3,30.3,0,5.3,0
1,5,45,-3,20.6,1
1,1,114.7,-1.5,41.8,0
1,2,93.4,0,37,0
2,4,129.2,84.2,83,0
2,3,15.1,6,7,0
2,5,25.5,37,32.4,1
2,1,118.9,80.8,102.8,1
2,2,117.6,106.4,66,0
3,4,83,-2,55.8,0
3,3,5.1,0,6.1,0
3,5,10,-1,18.5,1
3,1,109.1,-6.4,69.1,0
3,2,62.2,0,46.9,0
4,4,184.6,15,80.2,0
4,3,28.6,6.6,7.1,0
4,5,34.2,19.9,18.5,1
4,1,168.1,117.5,67.6,0
4,2,260.4,123.4,48.9,0
1,4,194.2,104,61.8,0
1,3,32.5,8.3,6.1,0
1,5,33.8,14.7,25.9,1
1,1,94.3,27,47.4,0
1,2,78.5,79.2,95.3,0
2,4,159,146.8,118,0
2,3,16.2,13.3,12.2,1
2,5,36.2,41.2,30.5,1
2,1,124.5,93.8,88.2,0
2,2,116.5,131.5,133.4,0
3,4,123,102,64,0
3,3,18.3,17.4,4.2,0
3,5,4,11.4,18.5,1
3,1,54.4,10.3,65.7,1
3,2,57,110.8,118,0
4,4,92.8,-9,83.8,0
4,3,30.5,10,8.1,1
4,5,37.2,32.2,29.2,1
4,1,257,146.3,57.4,0
4,2,240.7,89.2,111.3,0
1,4,121.4,21.8,94.6,0
1,3,19.2,2.2,15.5,1
1,5,9.5,14.8,39.1,1
1,1,99.5,90.9,86.4,0
1,2,67.2,108.6,121.1,0
2,4,149,85,95,0
2,3,24.3,26.6,18.5,1
2,5,51.8,59.1,43.5,1
2,1,194.6,166.6,96.5,0
2,2,190.5,217.7,143.7,0
3,4,100,48.4,71.4,0
3,3,19,7,7.4,1
3,5,0,22.8,26.8,1
3,1,84.2,106.6,75.4,1
3,2,70.3,117.7,104.4,0
4,4,62,66.6,97.4,0
4,3,13,0,17.5,1
4,5,11,0,26.2,1
4,1,177.7,5.6,85.6,0
4,2,85.3,-7,148.4,0
1,4,81,12.6,53,0
1,3,13,6.4,12.6,1
1,5,15,27.3,21.8,1
1,1,52,5.2,52.7,0
1,2,67.3,83.6,84.7,0
2,4,45.2,-2.8,102,0
2,3,19.2,0,5.1,1
2,5,11.8,-1.1,38.9,1
2,1,110.1,-2.9,82.3,0
2,2,43.5,-2,145,0
3,4,46,2.8,57.8,0
3,3,33.4,16.4,2,1
3,5,11.9,27.1,15.2,0
3,1,92.9,67.9,59.2,1
3,2,84.4,90.6,76.5,0
4,4,36.8,48.2,74.2,0
4,3,15.2,10.4,8.2,1
4,5,11,35.2,35.2,1
4,1,168.6,46.8,57.5,0
4,2,65.4,88.8,109.9,0
1,4,163,129,49,0
1,3,44,37.1,6.1,0
1,5,63,66.4,19.5,1
1,1,126.2,126.9,53.4,0
1,2,180.4,186.5,73.4,0
2,4,90.4,137,91.8,0
2,3,23.2,21.5,18.5,1
2,5,13.2,40.5,40.1,1
2,1,92.3,82.2,100.7,0
2,2,36.2,107.7,117.4,0
3,4,47.6,61,60.4,0
3,3,26.2,3.3,10.5,1
3,5,17.6,28.5,22.8,1
3,1,111.6,69.9,52.6,1
3,2,115,92.7,63.3,1
4,4,99.2,141.4,79,0
4,3,30.2,25.4,10.4,1
4,5,47.1,67.6,32.6,1
4,1,214.1,110.7,65.2,0
4,2,193.8,227.7,99.3,0
1,4,26.4,-9.8,126.8,0
1,3,24.7,0,19.3,0
1,5,23.6,0,39.4,0
1,1,25.6,0,102,0
1,2,35.5,-2.4,142.5,0
2,4,12.8,65,143.6,0
2,3,17.1,10.6,16.7,1
2,5,14.8,51.7,50.1,1
2,1,19,38.8,113.5,0
2,2,6.6,139.2,168.8,1
3,4,37.6,82.6,92.6,0
3,3,11,2.2,17.4,1
3,5,14,30.4,36.2,0
3,1,98,75,90.3,0
3,2,128.5,100.8,89.7,1
4,4,92.4,89.6,97.2,0
4,3,11.2,6.2,25.2,1
4,5,31.8,29.7,47.2,0
4,1,105.2,9.4,118.3,0
4,2,127.4,99.6,166,0
1,4,3.2,11,34.2,1
1,3,12.2,2.2,14.7,1
1,5,10.7,11,23.9,0
1,1,3,29.2,52.5,1
1,2,37.7,66.8,65.8,0
2,4,0,49.2,62,1
2,3,20.1,17.3,14.3,1
2,5,20.8,35.2,29.2,0
2,1,18.8,89.9,90.1,1
2,2,4,109.6,112.2,1
3,4,0,13,50.6,1
3,3,6,0,5,1
3,5,0,7.3,21.3,1
3,1,53.5,20.3,65.5,0
3,2,74.7,47.2,101,1
4,4,92.8,87.8,87.4,0
4,3,12.2,12.2,11.2,1
4,5,27.2,27.2,31.8,0
4,1,101,70.1,75.1,0
4,2,124.1,106.1,109.4,0
1,4,131.4,168,40.8,0
1,3,23,18,7.2,1
1,5,70.5,74,14.2,0
1,1,113.4,153.6,43.9,0
1,2,176.5,191.9,53.1,0
2,4,8.8,95.4,86.6,1
2,3,16.2,5.2,9.1,1
2,5,27.5,35.2,28.5,0
2,1,22.8,73.5,69.5,1
2,2,7.2,105,101.8,1
3,4,22.4,69.4,47,0
3,3,7,8.1,7.1,1
3,5,18.4,29.1,10.7,0
3,1,10.4,6.3,49.4,1
3,2,48.4,22.7,49,0
4,4,106.2,85.6,72.2,0
4,3,22,15,5.2,1
4,5,42.2,41.2,26.2,0
4,1,136.1,89,54.6,0
4,2,161.1,111.1,74.1,0
1,4,72.2,0,59.2,0
1,3,14,0,9,1
1,5,52,-1,17.5,0
1,1,65.8,-0.8,46.8,0
1,2,104.5,-4.8,67.2,0
2,4,6.8,83.8,85.8,0
2,3,19,12.9,10.1,1
2,5,47,44,24.5,1
2,1,30.9,86.3,78.2,0
2,2,30.4,121.5,98.3,1
3,4,37.6,68.8,53.6,0
3,3,14.1,12.2,5.1,1
3,5,35.6,34.6,17.4,0
3,1,36.5,85.4,60,1
3,2,58.2,94.2,84.4,0
4,4,26,-3,79.2,0
4,3,16,0,6,1
