"store","product","stock","receipt","sales","stockout"
"B","Potato",-13,6.5,32.6,"1"
"B","Yam",17.46,3.88,8.5,"0"
"B","Onion",20.8,19.6,6.6,"0"
"B","Tomato",39.3,57.9,50.7,"1"
"B","Carrot",3.992,7.2,10.172,"0"
"C","Potato",1,-2.6,23.5,"1"
"C","Yam",0,2.28,7.58,"1"
"C","Onion",6,4,8.8,"1"
"C","Tomato",8,4.8,10.7,"1"
"C","Carrot",5.252,0,18.788,"0"
"D","Potato",5.4,42.3,53.3,"1"
"D","Onion",0,8,11,"1"
"D","Tomato",37.4,53.1,32.3,"0"
"D","Carrot",6.8,11.628,12.172,"1"
"A","Potato",0.9,34.2,33.3,"1"
"A","Yam",3.98,-11.72,7.22,"1"
"A","Onion",0,2,10.6,"1"
"A","Carrot",0,5.1,7.8,"1"
"B","Potato",-13,29.6,30.6,"1"
"B","Yam",8.54,0.94,9.86,"0"
"B","Onion",6.8,7,21,"0"
"B","Tomato",61.7,53.9,31.5,"0"
"C","Potato",1.9,44.1,44.1,"0"
"C","Yam",7.22,7.22,0,"0"
"C","Onion",0.8,14,19.2,"1"
"C","Tomato",0,2,10,"1"
"D","Potato",0,44.1,49.5,"1"
"D","Yam",3.88,9.36,12.48,"1"
"D","Onion",2,16,14,"1"
"D","Tomato",35.9,40,41.5,"1"
"D","Carrot",6.528,14,14.272,"1"
"A","Potato",0,30.2,31.1,"1"
"A","Yam",2,-0.34,1.64,"1"
"A","Onion",5.2,16.4,11.2,"0"
"A","Tomato",25.3,47.6,45.2,"0"
"A","Carrot",1,23.8,22.8,"1"
"B","Potato",0,44.6,44.6,"1"
"B","Yam",4.54,2.44,6.44,"1"
"B","Onion",0.8,-1,6,"1"
"B","Tomato",22.1,25,65.3,"0"
"B","Carrot",1,9.9,16.848,"1"
"C","Potato",2,42.6,43.5,"1"
"C","Yam",12.02,7.38,2.58,"0"
"C","Onion",5,18.6,15.2,"1"
"C","Tomato",0,28,28,"1"
"D","Potato",15,65.3,50.3,"1"
"D","Yam",9.6,13.44,7.72,"0"
"D","Onion",7.6,14,8.4,"0"
"D","Tomato",-0.7,-1.4,35.2,"1"
"D","Carrot",6.528,12.7,12.7,"1"
"A","Potato",8.7,49,37.1,"1"
"A","Onion",9,16.6,12.8,"1"
"A","Carrot",0,11,12,"1"
"B","Potato",1.5,35.4,29.9,"1"
"B","Yam",7.04,10.86,8.36,"0"
"B","Tomato",20.3,15.7,17.5,"0"
"B","Carrot",1,13,14,"1"
"C","Potato",0.7,-0.5,0,"1"
"C","Yam",9.38,0.0600000000000001,2.7,"0"
"C","Onion",8,6,3,"1"
"C","Tomato",5.8,28.4,22.6,"1"
"D","Yam",8.16,5.82,7.26,"0"
"D","Onion",16.4,16.4,7.6,"0"
"D","Tomato",17.2,50.2,32.3,"0"
"D","Carrot",6.256,12.8,13.072,"1"
"A","Potato",5.5,48.7,51.9,"1"
"A","Tomato",28.3,45,44.5,"0"
"B","Potato",6,54.8,51.3,"1"
"B","Yam",19.4,14.76,2.4,"0"
"B","Tomato",29.5,76.4,67.3,"0"
"B","Carrot",8.2,30,22.8,"0"
"C","Potato",0.6,39.9,40,"1"
"C","Yam",5.32,0,4.06,"1"
"C","Tomato",2.8,0,1.8,"1"
"C","Carrot",3.62,24.2,26,"0"
"D","Potato",13.5,61.4,53,"1"
"D","Onion",17.8,7.8,6.4,"0"
"D","Tomato",11.5,52.5,57.6,"0"
"D","Carrot",15.684,23.4,13.972,"0"
"A","Potato",0.9,37.7,45,"1"
"A","Yam",14,-0.5,6.92,"0"
"A","Onion",9.6,12,13,"0"
"A","Tomato",22.8,47.1,52.6,"0"
"A","Carrot",0.9,11.5,20.9,"1"
"B","Potato",7.7,50.3,49.5,"0"
"B","Yam",18.84,10.04,10.6,"0"
"B","Tomato",39.7,77.9,67.7,"0"
"C","Potato",18.5,47.6,30.6,"0"
"C","Yam",5.02,2.06,2.36,"0"
"C","Tomato",1,51.5,53.3,"1"
"D","Potato",5.9,48.2,55.8,"1"
"D","Yam",14.04,0.8,13.66,"0"
"D","Tomato",6.3,31,36.2,"1"
"D","Carrot",9.684,9.9,15.9,"0"
"A","Potato",2.8,52.1,50.2,"1"
"A","Yam",1,-3.54,9.46,"1"
"A","Tomato",12.6,34.7,45.6,"0"
"A","Carrot",0,18.1,19.9,"1"
"B","Potato",0,18,25.7,"1"
"B","Onion",13.2,12,12.4,"0"
"B","Tomato",49.8,53.4,44,"0"
"B","Carrot",5.5,23.6,20,"0"
"C","Potato",0.5,0.8,18.8,"1"
"C","Yam",1.94,2.1,5.18,"1"
"C","Onion",9,2,10.4,"1"
"C","Tomato",0.9,34.8,36.3,"1"
"C","Carrot",2.26,8.8,9.7,"0"
"D","Potato",2.8,46,51,"1"
"D","Onion",9,10,7.4,"1"
"D","Tomato",23.5,65.7,48.5,"0"
"D","Carrot",15.884,20.1,13.9,"0"
"A","Potato",1,0,1.8,"1"
"A","Yam",8.64,13.26,5.62,"0"
"A","Onion",2.6,8.4,17.6,"0"
"A","Carrot",4.5,31.2,26.7,"1"
"B","Potato",1.8,9.5,7.7,"0"
"B","Yam",18.64,8.68,6.08,"0"
"B","Onion",13.2,12.4,12.4,"0"
"C","Potato",16.7,48.6,32.4,"0"
"C","Yam",2.82,2.32,1.44,"1"
"C","Onion",5,4.4,8.4,"1"
"C","Tomato",0.4,7.8,8.3,"1"
"C","Carrot",8.544,33.1,26.816,"0"
"D","Potato",3.4,2,1.4,"0"
"D","Onion",4,10.4,15.4,"1"
"D","Tomato",8,58.5,74,"0"
"A","Potato",2,4.7,3.7,"1"
"A","Yam",19.46,15.04,4.22,"0"
"A","Onion",2.8,10.2,10,"0"
"A","Tomato",11.7,14.7,16.6,"1"
"B","Yam",23.36,11.98,7.26,"0"
"B","Tomato",34.1,17.7,35,"0"
"C","Potato",0.5,-0.1,17,"1"
"C","Yam",4.12,6.94,5.64,"0"
"C","Onion",1.6,7.8,12,"1"
"C","Tomato",0.4,8.5,8.5,"1"
"D","Potato",1.5,2.1,4,"1"
"D","Yam",10.76,10.96,10.78,"0"
"D","Onion",5,10.8,9.8,"1"
"D","Tomato",6.1,4.4,6.3,"1"
"D","Carrot",13.212,24,21,"0"
"A","Potato",2.1,8,7.9,"0"
"A","Yam",24.88,11.02,5.6,"0"
"A","Onion",13,21.8,11.6,"0"
"A","Tomato",24.5,25.6,12.8,"0"
"A","Carrot",9,27.1,22.8,"1"
"B","Potato",3.8,10.4,12,"0"
"B","Yam",24.56,6.94,6.46,"0"
"B","Tomato",27.3,5.5,12.3,"1"
"B","Carrot",2.8,25.9,30.4,"0"
"C","Potato",0,1.3,1.8,"1"
"C","Yam",3.86,2.82,3.08,"0"
"C","Onion",0.8,13.2,14,"1"
"C","Tomato",0.9,7.3,6.8,"1"
"C","Carrot",9.1,7.4,17.8,"0"
"D","Potato",2,1,0.5,"1"
"D","Yam",22.86,22.26,10.16,"0"
"D","Onion",9,7.2,3.2,"1"
"D","Tomato",4.8,12.3,13.6,"1"
"D","Carrot",8.412,0,4.8,"0"
"A","Potato",0,8,10.1,"1"
"A","Tomato",21.6,22.4,25.3,"0"
"A","Carrot",18.6,34.6,25,"0"
"B","Potato",1.3,3.6,6.1,"0"
"B","Yam",30.84,8.38,2.1,"0"
"B","Onion",26.4,16.4,6.2,"0"
"B","Tomato",37.6,47.1,36.8,"0"
"B","Carrot",20.4,44.9,27.3,"0"
"C","Potato",0,0.8,0.8,"1"
"C","Yam",6.72,3.56,0.7,"0"
"C","Onion",10.8,15.6,5.6,"0"
"C","Tomato",0.4,9.9,10.4,"1"
"C","Carrot",12.5,27,25.6,"0"
"D","Potato",0.5,5.4,6.9,"1"
"D","Yam",32.56,13.22,3.52,"0"
"D","Onion",16.6,21.4,13.8,"0"
"D","Tomato",12.4,15.2,7.6,"0"
"A","Potato",36.9,45,11.3,"1"
"A","Onion",7.2,13.4,19,"1"
"A","Carrot",37.7,38.5,18.4,"0"
"B","Yam",26.34,0.18,3.8,"0"
"B","Tomato",41.2,54.6,52.4,"0"
"C","Potato",0,3.2,3.2,"1"
"C","Yam",9.42,5.62,2.92,"0"
"C","Onion",12,13.2,12,"1"
"C","Tomato",0.4,15.3,15.3,"1"
"C","Carrot",1.8,21,31.7,"1"
"D","Potato",42.3,54.5,12.7,"1"
"D","Tomato",11.9,49.7,52.3,"0"
"D","Carrot",22.5,28.5,26.5,"1"
"A","Potato",61.5,54.8,30.2,"0"
"A","Yam",52.48,1.18,2.34,"0"
"A","Onion",6.4,16,16.8,"1"
"A","Carrot",58.8,44.7,23.6,"0"
"B","Potato",86.2,74.5,27.8,"0"
"B","Onion",20.8,8.4,13.8,"0"
"B","Tomato",43.5,47.5,46,"0"
"B","Carrot",37.5,35.7,21.7,"0"
"C","Potato",1.6,33.4,31.8,"1"
"C","Yam",15.84,7.36,0.94,"0"
"C","Onion",11,16,17,"1"
"C","Tomato",3,20.9,18.3,"1"
"D","Potato",45.9,59.2,55.6,"1"
"D","Yam",47.32,10.56,4.36,"0"
"D","Onion",31.2,17.6,7.4,"0"
"A","Yam",43.42,-5.52,3.54,"0"
"B","Yam",26.56,1.16,0.72,"0"
"B","Tomato",72.1,77.7,49.7,"0"
"B","Carrot",33.8,37.9,41.6,"0"
"C","Potato",10.8,38.4,29.2,"1"
"C","Yam",19.86,7.54,3.52,"0"
"C","Tomato",4.3,22.9,22.4,"1"
"D","Potato",67.9,58.4,36.4,"0"
"D","Onion",26,7,13,"0"
"D","Tomato",47.7,74.1,47.2,"0"
"D","Carrot",33.2,21.9,33.9,"0"
"A","Potato",56.7,25.9,52.3,"0"
"A","Yam",40.08,-2.64,0.7,"0"
"A","Carrot",37,12,33.2,"1"
"B","Onion",11,12.2,11.4,"0"
"B","Tomato",99.2,93.6,66.5,"0"
"C","Potato",25.8,43.2,28.2,"0"
"C","Yam",13.24,-1.44,5.18,"0"
"C","Tomato",5,21.9,21.2,"1"
"C","Carrot",9,28.1,30.4,"1"
"D","Yam",39.66,0.72,4.5,"0"
"D","Onion",18.4,8,15.6,"0"
"D","Tomato",63.5,89.9,76.9,"0"
"D","Carrot",30.7,26.9,29.4,"0"
"A","Potato",23.1,-4.5,29.1,"0"
"A","Yam",24.28,-12.06,3.74,"0"
"A","Onion",21.8,15.6,11.4,"0"
"A","Carrot",19,-3,15,"1"
"B","Potato",2.6,-18.8,54,"0"
"B","Yam",16.82,0,1.4,"0"
"B","Tomato",97.6,53.1,54.7,"0"
"C","Potato",2.6,17.3,42.3,"0"
"C","Yam",9.24,-0.94,3.06,"0"
"C","Onion",8.8,23,21.4,"0"
"C","Tomato",2,23.5,26.5,"1"
"C","Carrot",5,35.6,40.6,"1"
"D","Potato",48.6,33.9,50.5,"1"
"D","Yam",32.48,-5.76,1.42,"0"
"D","Tomato",120.9,112,54.6,"1"
"D","Carrot",5.8,-0.5,24.4,"0"
"A","Potato",14.4,39.9,48.6,"1"
"A","Onion",25.4,16.4,12.8,"0"
"A","Tomato",125.5,32.5,35.8,"0"
"A","Carrot",1.8,16.1,33.3,"1"
"B","Potato",0.8,1.8,3.6,"1"
"B","Yam",15.94,-0.64,0.94,"0"
"B","Onion",8.8,13,21.8,"1"
"B","Tomato",45.4,19.8,40,"0"
"C","Potato",0,37,40.5,"1"
"C","Yam",2.8,-1.68,4.76,"1"
"C","Onion",1.6,8,15.2,"1"
"C","Tomato",2,27.3,28,"1"
"C","Carrot",0,14.9,19.9,"1"
"D","Potato",2.4,12.6,58.8,"1"
"D","Yam",4.82,-21.46,6.2,"1"
"D","Onion",4.8,10.2,8.8,"0"
"D","Tomato",106.5,31,45.4,"0"
"D","Carrot",14,28,19.8,"1"
"A","Potato",5.6,26.9,36.5,"1"
"A","Yam",3.98,-13.42,1.42,"0"
"A","Carrot",16.3,41.1,26.6,"0"
"B","Potato",6.4,40.9,35.3,"1"
"B","Yam",6.36,-4.64,4.94,"0"
"B","Onion",0.8,5.4,13.4,"1"
"B","Tomato",23.5,19,40.9,"0"
"B","Carrot",28.2,34,20,"0"
"C","Potato",0,12.6,13.5,"1"
"C","Yam",4.9,4.26,2.16,"1"
"C","Onion",12.8,21.6,10.4,"0"
"C","Tomato",0,21.7,25.2,"1"
"C","Carrot",17.3,34.3,18,"0"
"D","Potato",1.6,48.9,49.7,"1"
"D","Yam",10.66,7.24,1.4,"0"
"D","Onion",7.6,14,11.2,"0"
"D","Tomato",69.1,1.8,39.2,"0"
"D","Carrot",22,28,20,"1"
"A","Potato",60.8,100,44.8,"0"
"A","Yam",6.58,4.72,2.12,"0"
"A","Onion",15.8,-0.2,11.8,"0"
"A","Carrot",36.9,40.4,21.8,"0"
"B","Yam",5.86,2.36,2.86,"0"
"B","Onion",10.4,18.6,9,"0"
"B","Tomato",55.9,62.2,31.8,"0"
"B","Carrot",37.4,31.7,24.5,"0"
"C","Potato",1.6,35.2,33.6,"1"
"C","Yam",3.52,1.44,2.82,"0"
"C","Tomato",0.5,25.3,24.8,"1"
"C","Carrot",20.1,28.6,25.8,"0"
"D","Yam",7.38,2.38,5.66,"0"
"D","Onion",13.4,17.2,11.4,"0"
"D","Tomato",48.9,16.4,37.2,"0"
"D","Carrot",48.1,44,17.9,"0"
"A","Onion",12,3.6,7.4,"0"
"B","Potato",23.3,31.8,55.2,"0"
"B","Onion",16.8,18,11.6,"0"
"B","Tomato",67,61.7,52,"0"
"B","Carrot",28.2,9.3,18.5,"0"
"C","Potato",17,57,41.6,"0"
"C","Yam",8.76,6.64,1.4,"0"
"C","Onion",13.8,3.2,11.4,"0"
"C","Tomato",9,42.9,35.1,"1"
"C","Carrot",33.2,24,10.9,"0"
"D","Potato",69.6,67.6,64.5,"0"
"D","Yam",12.82,7.6,2.16,"0"
"D","Onion",18,14.6,10,"0"
"D","Tomato",23.4,26.6,52.6,"1"
"A","Yam",13.96,5.42,2.82,"0"
"A","Onion",6.8,9,14.2,"0"
"A","Tomato",54,55.1,33.7,"0"
"A","Carrot",59.6,23.9,16.7,"0"
"B","Yam",9.58,6.6,4.48,"0"
"B","Tomato",61.6,46.6,52.7,"0"
"C","Potato",1.6,30.8,47.9,"1"
"C","Onion",13,7.2,8,"0"
"C","Tomato",3,31.6,37.6,"1"
"D","Potato",41.4,32.1,60.3,"1"
"D","Onion",17.6,10,10.4,"0"
"D","Tomato",41.5,56.4,38.3,"0"
"D","Carrot",72.8,37.3,23.4,"0"
"A","Potato",12,-12.7,40.8,"1"
"A","Yam",14.66,3.54,2.84,"0"
"A","Onion",0.8,3.6,9.6,"1"
"B","Potato",3.5,29.4,52.5,"0"
"B","Onion",7.8,14.8,14.4,"0"
"B","Carrot",52.5,31.3,26.6,"0"
"C","Potato",17.1,52.9,38.3,"1"
"C","Yam",13.2,1.36,1.66,"0"
"C","Onion",18,15.8,10.8,"0"
"C","Tomato",0.5,23.1,25.6,"1"
"C","Carrot",13.6,30.6,26.7,"0"
"D","Potato",0,9.6,51,"1"
"D","Yam",16.58,3.32,0.72,"0"
"D","Onion",4,1.6,15.2,"1"
"D","Tomato",55.5,82.4,69.1,"0"
"D","Carrot",54,10,29.8,"0"
"A","Yam",15.58,4.7,3.78,"0"
"A","Tomato",41.9,17.2,34.3,"0"
"A","Carrot",21.5,6.3,14.7,"0"
"B","Potato",0.8,32.3,35,"1"
"B","Yam",7.68,1.92,3.56,"1"
"B","Onion",4.2,13.2,16.8,"0"
"B","Tomato",58.6,31.7,34.2,"0"
"B","Carrot",24.2,-10.5,17.8,"0"
"C","Potato",0.8,13.4,30.6,"1"
"C","Onion",5,0.8,14.8,"1"
"C","Tomato",4.4,54,51.5,"1"
"C","Carrot",1.8,0,11.8,"1"
"D","Onion",4,14.8,15.8,"1"
"D","Tomato",28.5,19.3,47.1,"0"
"D","Carrot",25.3,-0.2,28.5,"0"
"A","Yam",13.7,-0.22,2.6,"0"
"A","Carrot",0,-2.5,19,"1"
"B","Potato",24,39.6,16.4,"0"
"B","Yam",9.12,3.32,1.88,"0"
"B","Onion",6.8,10.6,8.8,"0"
"C","Potato",0,17.1,17.9,"1"
"C","Yam",4.92,0.72,6.14,"0"
"C","Onion",5.6,10.4,10.6,"0"
"C","Tomato",2.2,5.4,7.6,"1"
"C","Carrot",18.9,39,22.9,"0"
"D","Potato",23.2,47.6,37.2,"1"
"D","Onion",4.6,10.2,9.6,"0"
"D","Carrot",8.3,2,19,"0"
"A","Potato",24.8,35.2,20.8,"1"
"A","Tomato",39.5,40.1,36.2,"0"
"B","Potato",29.6,36.8,31.2,"0"
"B","Onion",4.8,15.2,17.2,"0"
"B","Tomato",38.5,38.3,56,"0"
"B","Carrot",2.8,26,26,"0"
"C","Potato",0,12,12.8,"1"
"C","Yam",2.82,0,2.1,"1"
"C","Onion",10.4,6.4,1.6,"0"
"C","Tomato",4.7,24.6,22.1,"1"
"C","Carrot",4.5,3.5,17.9,"1"
"D","Potato",1.6,32,32,"1"
"D","Yam",11.14,3.56,4.04,"0"
"D","Onion",3,6.8,8.4,"1"
"D","Tomato",31.4,30.7,45.2,"0"
"D","Carrot",26.6,32.1,13.8,"0"
"A","Yam",7.98,-1.44,2.84,"0"
"A","Onion",13.2,17.6,8.2,"0"
"A","Carrot",29.6,30.7,10.9,"0"
"B","Potato",4.8,12.8,40.8,"0"
"B","Yam",15.08,6.66,2.84,"0"
"B","Tomato",36,59.2,63.1,"0"
"B","Carrot",17.6,32.7,19.9,"0"
"C","Potato",0,13.6,13.6,"1"
"C","Yam",8,6.84,1.66,"0"
"C","Onion",11,10.4,9.8,"0"
"C","Tomato",3,15.3,17.6,"1"
"C","Carrot",14,31.2,21.7,"1"
"D","Potato",0.8,31.2,32.8,"1"
"D","Yam",11.24,2.92,2.82,"0"
"D","Onion",13,16.4,7.2,"0"
"D","Carrot",39,27.3,15.9,"0"
"A","Potato",16.8,12.8,24,"1"
"A","Yam",7.04,0.46,1.4,"0"
"B","Potato",0.8,11.2,15.2,"1"
"B","Yam",15.28,1.62,1.42,"0"
"B","Onion",0.8,3,6.4,"1"
"B","Tomato",30.7,43.6,49.4,"1"
"C","Potato",3.2,18.4,19.2,"1"
"C","Tomato",0,27.7,30.7,"1"
"C","Carrot",0,0,14,"1"
"D","Potato",0,8.8,9.6,"1"
"D","Yam",9.36,-0.46,1.42,"0"
"D","Onion",20.6,15.6,8,"0"
"D","Carrot",39.3,14.2,13.9,"0"
"A","Potato",15.2,31.2,32.8,"0"
"A","Yam",2.82,1.64,5.16,"1"
"A","Onion",11.2,4,4,"0"
"B","Potato",17.6,49.6,35.2,"0"
"B","Tomato",25.9,28.4,33.2,"0"
"B","Carrot",8.8,23.9,18.9,"0"
"C","Potato",0,13.6,16.8,"1"
"C","Tomato",2,14.6,12.6,"1"
"C","Carrot",6,23.9,17.9,"1"
"D","Yam",12.66,6.36,3.06,"0"
"D","Onion",15,3.2,8.8,"0"
"D","Tomato",22.4,18.5,33.8,"0"
"D","Carrot",34.5,12.1,16.9,"0"
"A","Yam",5.18,3.06,0.7,"0"
"A","Onion",7.4,7.8,11.6,"0"
"A","Tomato",41.1,57.9,51.5,"0"
"A","Carrot",34.7,11.1,10.8,"0"
"B","Yam",2.52,-4.7,3.78,"0"
"B","Onion",0.8,4.8,5.8,"1"
"B","Tomato",47.7,97.4,77.1,"0"
"B","Carrot",8.8,29.8,30.8,"0"
"C","Potato",3.2,24,20.8,"1"
"C","Onion",7.2,5.4,9,"0"
"C","Tomato",0,37.4,40.8,"1"
"C","Carrot",0,4.5,10.5,"1"
"D","Potato",8,44.8,50.4,"1"
"D","Yam",11.24,2.58,4,"0"
"A","Potato",36.8,42.4,19.2,"0"
"A","Yam",8.46,4.7,2.36,"0"
"A","Onion",10.6,11.6,8.4,"0"
"A","Tomato",56.7,54,38.4,"0"
"A","Carrot",18.9,-1.1,14.7,"0"
"B","Yam",1.1,1.88,3.3,"1"
"B","Tomato",80,92.6,60.3,"0"
"B","Carrot",4.8,3.5,7.5,"0"
"C","Potato",8,17.6,12.8,"1"
"C","Tomato",1.5,22,20.5,"1"
"C","Carrot",1,24,23,"1"
"D","Potato",0.8,32.8,40,"1"
"D","Yam",5.82,-1.88,3.54,"0"
"D","Onion",1,0.6,9.4,"1"
"D","Tomato",21.9,51.1,54.2,"0"
"D","Carrot",11.2,7.2,24.8,"0"
"A","Yam",7.74,1.88,2.6,"0"
"A","Onion",3,-0.8,6.8,"1"
"A","Carrot",19.9,14.9,13.9,"0"
"B","Yam",3.22,3.54,1.42,"0"
"B","Carrot",8.6,25.8,22,"0"
"C","Potato",24.8,46.4,30.4,"1"
"C","Yam",3.1,0.7,1.64,"0"
"C","Tomato",1.5,26.6,26.6,"1"
"C","Carrot",3,14,12,"1"
"D","Potato",14.4,44,30.4,"0"
"D","Yam",9.96,4.86,0.72,"0"
"D","Onion",1,10.2,10.2,"1"
"D","Tomato",25.3,43.2,39.8,"0"
"D","Carrot",12.5,21.2,19.9,"0"
"A","Potato",12.8,-8,16.8,"1"
"A","Yam",4.22,-1.4,2.84,"0"
"A","Onion",0,7,10,"1"
"A","Carrot",0,4,23.9,"1"
"B","Onion",6,8,4.8,"0"
"B","Tomato",59.9,44.5,58.2,"0"
"B","Carrot",4.8,3.5,8.3,"0"
"C","Potato",20.8,8.8,13.6,"1"
"C","Yam",10.44,8.28,1.1,"0"
"C","Onion",8.6,9,7.4,"0"
"C","Tomato",12.9,52.6,41.2,"0"
"D","Potato",17.6,44,41.6,"0"
"D","Yam",12.3,4.2,2.5,"0"
"D","Onion",0,1.6,2.6,"1"
"D","Tomato",17.8,34,42.1,"0"
"D","Carrot",0.9,6,17.6,"1"
"A","Onion",2,3,1,"1"
"A","Tomato",24.4,22.9,29.8,"0"
"A","Carrot",15.7,22.7,7,"0"
"B","Potato",2.4,40,40.8,"0"
"B","Yam",3.64,2.16,2.12,"0"
"B","Onion",2.8,8.6,11.8,"0"
"B","Tomato",38.4,55.8,77.3,"0"
"B","Carrot",7.8,26.8,23.8,"0"
"C","Potato",15.2,26.4,32,"1"
"C","Onion",3.2,-1.2,4.2,"1"
"C","Tomato",1.7,1.4,12.6,"1"
"C","Carrot",2.7,12,16.8,"1"
"D","Potato",4,28.8,42.4,"1"
"D","Yam",9.56,-1.32,2.12,"0"
"D","Onion",0,7.6,7.6,"1"
"D","Tomato",20.8,45.8,43.9,"0"
"A","Potato",4.8,11.2,30.4,"1"
"A","Onion",4,14.4,12.4,"1"
"A","Tomato",19.2,47.6,53.7,"1"
"A","Carrot",4.9,3,13.8,"0"
"B","Potato",0.8,19.2,20.8,"1"
"B","Yam",5.12,3.6,2.12,"0"
"B","Onion",1.6,10.4,11.6,"1"
"B","Tomato",30.9,56,64.1,"0"
"B","Carrot",3.8,17,21,"0"
"C","Potato",30.4,51.2,36.8,"1"
"C","Onion",10.6,11.4,4,"0"
"C","Tomato",0.7,61,62.9,"1"
"C","Carrot",3.7,19.7,18.7,"0"
"D","Potato",0.8,39.2,42.4,"1"
"D","Yam",5.24,-0.7,3.62,"0"
"D","Onion",2,4,2,"1"
"D","Carrot",2.9,3,8.8,"0"
"A","Potato",0.8,20,24,"1"
"A","Onion",0,0,4,"1"
"A","Tomato",2.5,3,19.7,"1"
"A","Carrot",19.5,29.6,15,"0"
"B","Potato",15.2,41.6,27.2,"1"
"B","Yam",7.24,3.52,1.4,"0"
"B","Onion",1.6,0.8,0.8,"1"
"B","Tomato",30.4,45.5,46,"1"
"B","Carrot",12.2,27.3,18.9,"0"
"C","Potato",30.4,28.8,28.8,"1"
"C","Yam",12.58,2.2,0.7,"0"
"C","Onion",4.2,-1.6,4.8,"0"
"C","Tomato",0.7,5.4,5.4,"1"
"D","Potato",1.6,33.6,33.6,"1"
"D","Yam",8.12,5.42,2.54,"0"
"D","Onion",5.6,15.2,11.6,"1"
"D","Tomato",8.6,30.1,33.7,"1"
"A","Potato",6.4,44.8,39.2,"0"
"A","Yam",2.1,0.7,4.34,"1"
"A","Onion",3,14.6,12.4,"1"
"A","Tomato",8.9,67,60.6,"1"
"A","Carrot",0,-2,17.5,"1"
"B","Potato",17.6,46.4,44,"0"
"B","Yam",4.66,3.56,6.14,"0"
"B","Onion",1.6,13.2,13.2,"1"
"B","Tomato",48.1,90.1,72.4,"0"
"B","Carrot",9.4,19,21.8,"0"
"C","Potato",24,28.8,35.2,"0"
"C","Tomato",21.6,79.9,59,"0"
"C","Carrot",37.5,41.5,15.9,"0"
"D","Potato",4,49.6,47.2,"1"
"D","Onion",3,7.2,9.8,"1"
"D","Carrot",0,2,23.7,"1"
"A","Potato",2.4,48,52,"1"
"A","Yam",0.7,4.34,5.74,"1"
"A","Onion",7,19.6,15.6,"1"
"A","Tomato",38.1,72.3,43.1,"0"
"A","Carrot",4.8,26.5,21.7,"0"
"B","Yam",2.5,1.8,3.96,"1"
"B","Onion",2.4,19.4,21.4,"1"
"B","Tomato",41,91.8,106.4,"0"
"B","Carrot",11.4,33.6,32.6,"0"
"C","Potato",12,32.8,44.8,"1"
"C","Yam",8.98,1.44,3.22,"0"
"C","Onion",0,1,7.8,"1"
"C","Tomato",8.3,35.5,49.5,"1"
"C","Carrot",6,-2,29.5,"1"
"D","Potato",0,56.8,60.8,"1"
"D","Yam",2,0.8,8.96,"1"
"D","Onion",2,15.4,16.4,"1"
"D","Tomato",32.3,80.8,69.2,"1"
"D","Carrot",0,38.6,38.6,"1"
"A","Potato",12,48.8,39.2,"0"
"A","Yam",2.9,5.74,3.54,"0"
"A","Carrot",33.5,38.6,9.9,"0"
"B","Potato",1.6,34.4,36,"0"
"B","Yam",4.34,6.86,5.02,"0"
"B","Onion",7.6,9,3.8,"0"
"B","Tomato",44.7,87.9,84.2,"0"
"B","Carrot",30.6,43.8,24.6,"0"
"C","Potato",2.4,38.4,49.6,"1"
"C","Yam",4.66,-2.52,1.8,"0"
"C","Onion",10,18.8,8.8,"0"
"C","Tomato",8.5,74.7,74.5,"1"
"D","Potato",30.4,71.2,40.8,"0"
"D","Onion",8.4,12.8,6.4,"0"
"D","Carrot",15.9,34.7,18.8,"0"
"A","Onion",18.8,9.6,8.2,"0"
"A","Tomato",82,54,46.8,"0"
"B","Potato",0.8,26.4,27.2,"1"
"B","Yam",1.1,2.16,6.1,"1"
"B","Onion",10.6,14.6,11.6,"0"
"B","Tomato",49,76.2,72.8,"0"
"B","Carrot",50.4,34.5,14.7,"0"
"C","Yam",3.6,4.64,5.7,"1"
"C","Tomato",29.3,88.6,68.6,"1"
"D","Yam",8.48,4.32,4.36,"0"
"D","Onion",9.8,14.6,13.2,"0"
"D","Tomato",67.5,69.7,62.9,"0"
"D","Carrot",24,39.5,31.4,"1"
"A","Tomato",80.7,35.5,36.8,"0"
"B","Potato",13.6,49.6,36.8,"0"
"B","Yam",4.02,5.46,3.26,"0"
"B","Onion",21.6,21.4,10.4,"0"
"B","Tomato",85.3,99.4,63.6,"0"
"B","Carrot",61.1,29.5,18.8,"0"
"C","Potato",48,58.4,35.2,"0"
"C","Yam",5.76,3.26,1.1,"1"
"C","Onion",9,7.2,8.2,"0"
"D","Potato",3.2,6.4,63.2,"1"
"D","Yam",12.5,6.56,2.54,"0"
"D","Onion",12,10.4,8.2,"0"
"D","Tomato",75.5,51.1,43.1,"0"
"D","Carrot",52.8,37.5,8.7,"0"
"A","Potato",72,47.2,27.2,"0"
"A","Yam",8.26,-0.46,5.38,"0"
"A","Onion",7.4,1.4,13.2,"0"
"A","Tomato",61.7,7.5,27.4,"0"
"B","Yam",4.3,2.8,2.52,"0"
"B","Onion",30.8,19.2,10,"0"
"B","Tomato",116.1,110.2,79.3,"0"
"C","Onion",20.2,16.8,5.6,"0"
"C","Carrot",79.4,62,20.9,"0"
"D","Potato",60,84,29.6,"0"
"D","Yam",10.26,1,3.24,"0"
